"source","target"
"AC011073.1","AC091042.1"
"AC011073.1","AC092925.1"
"AC011073.1","AC093788.1"
"AC011073.1","AC099539.1"
"AC011073.1","AC099805.1"
"AC011073.1","AC103563.5"
"AC011073.1","AC104986.1"
"AC011073.1","AC108004.1"
"AC011073.1","AC110813.1"
"AC011073.1","AC111194.1"
"AC011073.1","AC112693.1"
"AC011073.1","AC118282.2"
"AC011073.1","AC119751.2"
"AC011073.1","AC130462.1"
"AC011073.1","AC132192.1"
"AC011073.1","AC239868.2"
"AC011073.1","AC239868.3"
"AC011073.1","AC244205.1"
"AC011073.1","AC244250.3"
"AC011073.1","AC245028.1"
"AC011073.1","AC246787.1"
"AC011073.1","AC246787.3"
"AC011073.1","AC246787.4"
"AC011073.1","AC246787.5"
"AC011073.1","AC253576.1"
"AC011073.1","AL021394.1"
"AC011073.1","AL021398.2"
"AC011073.1","AL022326.1"
"AC011073.1","AL031768.1"
"AC011073.1","AL035422.1"
"AC011073.1","AL109843.1"
"AC011073.1","AL118509.1"
"AC011073.1","AL136137.1"
"AC011073.1","AL136231.1"
"AC011073.1","AL138898.1"
"AC011073.1","AL139383.1"
"AC011073.1","AL161626.1"
"AC011073.1","AL162151.3"
"AC011073.1","AL354720.1"
"AC011073.1","AL354923.1"
"AC011073.1","AL356137.1"
"AC011073.1","AL357936.1"
"AC011073.1","AL358354.1"
"AC011073.1","AL359753.1"
"AC011073.1","AL359955.1"
"AC011073.1","AL360176.1"
"AC011073.1","AL365181.1"
"AC011073.1","AL391380.1"
"AC011073.1","AL442127.1"
"AC011073.1","AL512506.1"
"AC011073.1","AL589947.1"
"AC011073.1","AL590431.1"
"AC011073.1","AL591708.1"
"AC011073.1","AL713999.1"
"AC011073.1","AL901608.1"
"AC011073.1","AL928742.1"
"AC011073.1","AP000887.1"
"AC011073.1","AP001187.1"
"AC011073.1","AP002022.1"
"AC011073.1","ARMC2-AS1"
"AC011073.1","BX088702.1"
"AC011073.1","CR392039.1"
"AC011073.1","CU463998.1"
"AC011073.1","CU463998.2"
"AC011073.1","Clostridiales-1"
"AC011073.1","DEFB4A"
"AC011073.1","FO203515.1"
"AC011073.1","FP236383.7"
"AC011073.1","FP236383.8"
"AC011073.1","FP325318.1"
"AC011073.1","FP671120.2"
"AC011073.1","HLA-N"
"AC011073.1","IGHD2-15"
"AC011073.1","IGHD2-8"
"AC011073.1","IGHD3-10"
"AC011073.1","IGHD3-16"
"AC011073.1","IGHD3-22"
"AC011073.1","IGHJ1"
"AC011073.1","IGHJ2P"
"AC011073.1","IGHJ2"
"AC011073.1","IGHJ3P"
"AC011073.1","IGHJ3"
"AC011073.1","IGHJ4"
"AC011073.1","IGHJ5"
"AC011073.1","IGHJ6"
"AC011073.1","IGKJ1"
"AC011073.1","IGKJ3"
"AC011073.1","IGKJ4"
"AC011073.1","IGKJ5"
"AC011073.1","IGLJ1"
"AC011073.1","IGLJ6"
"AC011073.1","KLK6"
"AC011073.1","KLK8"
"AC011073.1","MIR1180"
"AC011073.1","MIR1249"
"AC011073.1","MIR1254-1"
"AC011073.1","MIR1255B2"
"AC011073.1","MIR126"
"AC011073.1","MIR143"
"AC011073.1","MIR181B1"
"AC011073.1","MIR186"
"AC011073.1","MIR203A"
"AC011073.1","MIR23A"
"AC011073.1","MIR23B"
"AC011073.1","MIR24-2"
"AC011073.1","MIR25"
"AC011073.1","MIR27B"
"AC011073.1","MIR30C2"
"AC011073.1","MIR3138"
"AC011073.1","MIR3164"
"AC011073.1","MIR3176"
"AC011073.1","MIR3197"
"AC011073.1","MIR324"
"AC011073.1","MIR3653"
"AC011073.1","MIR3657"
"AC011073.1","MIR3682"
"AC011073.1","MIR3687-1"
"AC011073.1","MIR3687-2"
"AC011073.1","MIR374B"
"AC011073.1","MIR378G"
"AC011073.1","MIR378J"
"AC011073.1","MIR4257"
"AC011073.1","MIR4436A"
"AC011073.1","MIR4436B1"
"AC011073.1","MIR4436B2"
"AC011073.1","MIR4477A"
"AC011073.1","MIR4477B"
"AC011073.1","MIR4516"
"AC011073.1","MIR4537"
"AC011073.1","MIR4538"
"AC011073.1","MIR4539"
"AC011073.1","MIR4677"
"AC011073.1","MIR4701"
"AC011073.1","MIR491"
"AC011073.1","MIR503"
"AC011073.1","MIR5188"
"AC011073.1","MIR548AR"
"AC011073.1","MIR589"
"AC011073.1","MIR616"
"AC011073.1","MIR635"
"AC011073.1","MIR641"
"AC011073.1","MIR642A"
"AC011073.1","MIR647"
"AC011073.1","MIR657"
"AC011073.1","MIR661"
"AC011073.1","MIR663B"
"AC011073.1","MIR6757"
"AC011073.1","MIR6774"
"AC011073.1","MIR93"
"AC011073.1","MIRLET7D"
"AC011073.1","MT-TK"
"AC011073.1","MT-TM"
"AC011073.1","MT-TR"
"AC011073.1","RNA5SP108"
"AC011073.1","RNA5SP195"
"AC011073.1","RNA5SP283"
"AC011073.1","RNA5SP298"
"AC011073.1","RNA5SP311"
"AC011073.1","RNA5SP317"
"AC011073.1","RNA5SP323"
"AC011073.1","RNA5SP333"
"AC011073.1","RNA5SP334"
"AC011073.1","RNA5SP494"
"AC011073.1","RNA5SP69"
"AC011073.1","RNA5SP86"
"AC011073.1","RNU1-72P"
"AC011073.1","RNU5F-1"
"AC011073.1","RNU6-1053P"
"AC011073.1","RNU6-1095P"
"AC011073.1","RNU6-1160P"
"AC011073.1","RNU6-1161P"
"AC011073.1","RNU6-118P"
"AC011073.1","RNU6-1206P"
"AC011073.1","RNU6-122P"
"AC011073.1","RNU6-125P"
"AC011073.1","RNU6-130P"
"AC011073.1","RNU6-199P"
"AC011073.1","RNU6-1"
"AC011073.1","RNU6-216P"
"AC011073.1","RNU6-277P"
"AC011073.1","RNU6-2"
"AC011073.1","RNU6-312P"
"AC011073.1","RNU6-341P"
"AC011073.1","RNU6-3P"
"AC011073.1","RNU6-4P"
"AC011073.1","RNU6-510P"
"AC011073.1","RNU6-548P"
"AC011073.1","RNU6-564P"
"AC011073.1","RNU6-5P"
"AC011073.1","RNU6-638P"
"AC011073.1","RNU6-63P"
"AC011073.1","RNU6-646P"
"AC011073.1","RNU6-6P"
"AC011073.1","RNU6-737P"
"AC011073.1","RNU6-890P"
"AC011073.1","RNU6-892P"
"AC011073.1","RNU6-908P"
"AC011073.1","RNU6-9"
"AC011073.1","RNU7-40P"
"AC011073.1","RNY1P11"
"AC011073.1","RNY4P10"
"AC011073.1","RNY4P25"
"AC011073.1","RP11-248B24.5"
"AC011073.1","RP11-345J4.6"
"AC011073.1","RP11-434C1.2"
"AC011073.1","RP11-44K6.2"
"AC011073.1","RP11-625L16.3"
"AC011073.1","RP11-87N24.3"
"AC011073.1","RP11-927P21.4"
"AC011073.1","RP13-766D20.1"
"AC011073.1","RPL39P3"
"AC011073.1","SAA2-SAA4"
"AC011073.1","SAA4"
"AC011073.1","SERPINB3"
"AC011073.1","SERPINB4"
"AC011073.1","SLCO1B3"
"AC011073.1","SNORA14"
"AC011073.1","SNORA26"
"AC011073.1","SNORA27"
"AC011073.1","SNORA3"
"AC011073.1","SNORA41"
"AC011073.1","SNORA63"
"AC011073.1","SNORD100"
"AC011073.1","SNORD104"
"AC011073.1","SNORD117"
"AC011073.1","SNORD127"
"AC011073.1","SNORD12B"
"AC011073.1","SNORD14A"
"AC011073.1","SNORD14E"
"AC011073.1","SNORD19"
"AC011073.1","SNORD36C"
"AC011073.1","SNORD46"
"AC011073.1","SNORD59A"
"AC011073.1","SNORD60"
"AC011073.1","SNORD67"
"AC011073.1","SNORD6"
"AC011073.1","SNORD78"
"AC011073.1","SNORD83A"
"AC011073.1","SNORD89"
"AC011073.1","SNORD99"
"AC011073.1","SPRR1A"
"AC011073.1","SPRR1B"
"AC011073.1","SPRR2A"
"AC011073.1","SPRR2D"
"AC011073.1","SPRR3"
"AC011073.1","TRBJ1-4"
"AC011073.1","TRBJ1-5"
"AC011073.1","TRBJ1-6"
"AC011073.1","TRBJ2-2P"
"AC011073.1","TRBJ2-2"
"AC011073.1","TRBJ2-5"
"AC011073.1","TRBJ2-6"
"AC011073.1","TRBJ2-7"
"AC011073.1","Y"
"AC011073.1","Z93241.1"
"AC011073.1","Z98750.1"
"AC011073.1","snoMe28S-Am2634"
"AC011363.1","AL138721.2"
"AC011363.1","MIR608"
"AC011363.1","RNA5SP203"
"AC011363.1","RP11-242D8.2"
"AC011363.1","TRBJ1-6"
"AC011363.1","TRBJ2-7"
"AC011453.1","AC011499.1"
"AC011453.1","AC026366.1"
"AC011453.1","AC055873.1"
"AC011453.1","AC073973.1"
"AC011453.1","AC091042.1"
"AC011453.1","AC091154.1"
"AC011453.1","AC093928.1"
"AC011453.1","AC099539.1"
"AC011453.1","AC103563.5"
"AC011453.1","AC106795.1"
"AC011453.1","AC108004.1"
"AC011453.1","AC118282.2"
"AC011453.1","AC119751.2"
"AC011453.1","AC138965.1"
"AC011453.1","AC244205.1"
"AC011453.1","AC245028.1"
"AC011453.1","AC246787.1"
"AC011453.1","AC246787.4"
"AC011453.1","AL021398.2"
"AC011453.1","AL031768.1"
"AC011453.1","AL354720.1"
"AC011453.1","AL356137.1"
"AC011453.1","AL357515.1"
"AC011453.1","AL358354.1"
"AC011453.1","AL365181.1"
"AC011453.1","AL391380.1"
"AC011453.1","AL442127.1"
"AC011453.1","AL590431.1"
"AC011453.1","AL662800.1"
"AC011453.1","AL901608.1"
"AC011453.1","AP000279.1"
"AC011453.1","AP000887.1"
"AC011453.1","AP003550.1"
"AC011453.1","BX088702.1"
"AC011453.1","CTD-3032J10.4"
"AC011453.1","CU463998.1"
"AC011453.1","IGHJ1"
"AC011453.1","IGHJ2P"
"AC011453.1","IGHJ3P"
"AC011453.1","IGHJ4"
"AC011453.1","IGHJ5"
"AC011453.1","IGKJ5"
"AC011453.1","MIR126"
"AC011453.1","MIR143"
"AC011453.1","MIR23B"
"AC011453.1","MIR25"
"AC011453.1","MIR27B"
"AC011453.1","MIR3138"
"AC011453.1","MIR3153"
"AC011453.1","MIR3164"
"AC011453.1","MIR4489"
"AC011453.1","MIR4537"
"AC011453.1","MIR4539"
"AC011453.1","MIR642A"
"AC011453.1","MT-TM"
"AC011453.1","RNA5SP298"
"AC011453.1","RNA5SP333"
"AC011453.1","RNA5SP334"
"AC011453.1","RNU5F-1"
"AC011453.1","RNU6-1053P"
"AC011453.1","RNU6-1095P"
"AC011453.1","RNU6-118P"
"AC011453.1","RNU6-130P"
"AC011453.1","RNU6-312P"
"AC011453.1","RNU6-510P"
"AC011453.1","RP11-248B24.5"
"AC011453.1","RP11-927P21.4"
"AC011453.1","SNORD100"
"AC011453.1","SNORD104"
"AC011453.1","SNORD117"
"AC011453.1","SNORD12B"
"AC011453.1","SNORD19"
"AC011453.1","SNORD60"
"AC011453.1","SNORD63"
"AC011453.1","SNORD89"
"AC011453.1","SNORD99"
"AC011453.1","U91328.1"
"AC011456.1","AC018688.1"
"AC011456.1","AC020915.1"
"AC011456.1","AC025674.1"
"AC011456.1","AC073127.1"
"AC011456.1","AC087884.1"
"AC011456.1","AC104986.1"
"AC011456.1","AC110813.1"
"AC011456.1","AC111194.1"
"AC011456.1","AC112693.1"
"AC011456.1","AC239868.2"
"AC011456.1","AC239868.3"
"AC011456.1","AL021394.1"
"AC011456.1","AL031768.1"
"AC011456.1","AL035422.1"
"AC011456.1","AL109843.1"
"AC011456.1","AL118509.1"
"AC011456.1","AL136231.1"
"AC011456.1","AL139383.1"
"AC011456.1","AL161626.1"
"AC011456.1","AL357936.1"
"AC011456.1","AL358354.1"
"AC011456.1","AL359753.1"
"AC011456.1","AL391380.1"
"AC011456.1","AL512506.1"
"AC011456.1","AL589947.1"
"AC011456.1","AL589988.1"
"AC011456.1","AL591708.1"
"AC011456.1","AP000887.1"
"AC011456.1","BX088702.1"
"AC011456.1","CU463998.2"
"AC011456.1","HLA-N"
"AC011456.1","IGHD2-8"
"AC011456.1","IGHD3-16"
"AC011456.1","IGHJ1"
"AC011456.1","IGHJ2P"
"AC011456.1","IGHJ2"
"AC011456.1","IGHJ3P"
"AC011456.1","IGHJ3"
"AC011456.1","IGHJ4"
"AC011456.1","IGHJ5"
"AC011456.1","IGHJ6"
"AC011456.1","IGKJ1"
"AC011456.1","IGKJ3"
"AC011456.1","IGKJ5"
"AC011456.1","KLK6"
"AC011456.1","MIR1180"
"AC011456.1","MIR1249"
"AC011456.1","MIR1254-1"
"AC011456.1","MIR1255B2"
"AC011456.1","MIR126"
"AC011456.1","MIR143"
"AC011456.1","MIR23A"
"AC011456.1","MIR24-2"
"AC011456.1","MIR3176"
"AC011456.1","MIR3682"
"AC011456.1","MIR378J"
"AC011456.1","MIR4257"
"AC011456.1","MIR4436A"
"AC011456.1","MIR589"
"AC011456.1","MIR616"
"AC011456.1","MIR641"
"AC011456.1","MIR642A"
"AC011456.1","MIR663B"
"AC011456.1","MIR6774"
"AC011456.1","MT-TK"
"AC011456.1","MT-TR"
"AC011456.1","RNA5SP108"
"AC011456.1","RNA5SP195"
"AC011456.1","RNA5SP283"
"AC011456.1","RNA5SP298"
"AC011456.1","RNA5SP323"
"AC011456.1","RNU4-82P"
"AC011456.1","RNU6-1160P"
"AC011456.1","RNU6-1161P"
"AC011456.1","RNU6-122P"
"AC011456.1","RNU6-125P"
"AC011456.1","RNU6-130P"
"AC011456.1","RNU6-312P"
"AC011456.1","RNU6-548P"
"AC011456.1","RNU6-638P"
"AC011456.1","RNU6-890P"
"AC011456.1","RNU6-908P"
"AC011456.1","RNU7-40P"
"AC011456.1","RNY1P11"
"AC011456.1","SNORA3"
"AC011456.1","SNORA41"
"AC011456.1","SNORD14A"
"AC011456.1","SNORD14E"
"AC011456.1","SNORD36C"
"AC011456.1","SNORD46"
"AC011456.1","SNORD59A"
"AC011456.1","SNORD60"
"AC011456.1","SNORD67"
"AC011456.1","SNORD6"
"AC011456.1","SNORD89"
"AC011456.1","TRBJ2-2P"
"AC011456.1","Z93241.1"
"AC011456.1","snoMe28S-Am2634"
"AC011498.1","AC019198.1"
"AC011498.1","AC025918.1"
"AC011498.1","AC073127.1"
"AC011498.1","AC130462.1"
"AC011498.1","AL358354.1"
"AC011498.1","AL359753.1"
"AC011498.1","AL589947.1"
"AC011498.1","AL590431.1"
"AC011498.1","AL591708.1"
"AC011498.1","AL713999.1"
"AC011498.1","Clostridiales-1"
"AC011498.1","IGHD3-22"
"AC011498.1","IGHJ2P"
"AC011498.1","MIR126"
"AC011498.1","MIR24-2"
"AC011498.1","MIR3176"
"AC011498.1","MIR324"
"AC011498.1","MIR4516"
"AC011498.1","MIR4538"
"AC011498.1","MIR4701"
"AC011498.1","MIR641"
"AC011498.1","MIR642A"
"AC011498.1","RNA5SP108"
"AC011498.1","RNA5SP82"
"AC011498.1","RNA5SP86"
"AC011498.1","RNU6-1161P"
"AC011498.1","RNU6-118P"
"AC011498.1","RNU6-312P"
"AC011498.1","RNU6-646P"
"AC011498.1","RNY1P11"
"AC011498.1","RP11-345J4.6"
"AC011498.1","SNORA31"
"AC011498.1","SNORD127"
"AC011498.1","SNORD12B"
"AC011498.1","SNORD14A"
"AC011498.1","SNORD19"
"AC011498.1","SNORD60"
"AC011498.1","SNORD6"
"AC011498.1","SNORD78"
"AC011498.1","SNORD99"
"AC011499.1","AC015909.1"
"AC011499.1","AC026366.1"
"AC011499.1","AC106795.1"
"AC011499.1","AC138965.1"
"AC011499.1","AL356137.1"
"AC011499.1","AL357515.1"
"AC011499.1","AP001107.1"
"AC011499.1","MIR3153"
"AC011499.1","SNORD100"
"AC011499.1","SNORD117"
"AC011499.1","TRBJ1-3"
"AC011499.1","U91328.1"
"AC011509.1","AC018688.1"
"AC011509.1","AL133228.1"
"AC011509.1","AL139821.1"
"AC011509.1","AL354928.1"
"AC011509.1","AL590822.1"
"AC011509.1","AL713999.1"
"AC011509.1","AP000936.2"
"AC011509.1","IGLJ7"
"AC011509.1","MIR24-2"
"AC011509.1","MIR3942"
"AC011509.1","MIR421"
"AC011509.1","MIR6087"
"AC011509.1","MIR663B"
"AC011509.1","MIR6821"
"AC011509.1","MIR93"
"AC011509.1","RNA5SP108"
"AC011509.1","RNA5SP498"
"AC011509.1","RNU2-16P"
"AC011509.1","RNU6-1285P"
"AC011509.1","RNU6-216P"
"AC011509.1","RNU6-96P"
"AC011509.1","SNORD14E"
"AC011509.1","SNORD51"
"AC012003.1","AC025918.1"
"AC012003.1","AC091042.1"
"AC012003.1","AC103563.5"
"AC012003.1","AC104986.1"
"AC012003.1","AC108004.1"
"AC012003.1","AC190387.2"
"AC012003.1","AC244250.3"
"AC012003.1","AC245028.1"
"AC012003.1","AC246787.1"
"AC012003.1","AC246787.3"
"AC012003.1","AC246787.4"
"AC012003.1","AC246787.5"
"AC012003.1","AL021394.1"
"AC012003.1","AL031768.1"
"AC012003.1","AL353602.1"
"AC012003.1","AL359753.1"
"AC012003.1","AL359955.1"
"AC012003.1","AL590431.1"
"AC012003.1","AL713999.1"
"AC012003.1","AL901608.1"
"AC012003.1","AL928742.1"
"AC012003.1","AL954742.1"
"AC012003.1","AP001107.1"
"AC012003.1","FO203515.1"
"AC012003.1","FP325318.1"
"AC012003.1","IGHJ5"
"AC012003.1","IGKJ3"
"AC012003.1","KLK6"
"AC012003.1","MIR1255B2"
"AC012003.1","MIR143"
"AC012003.1","MIR27B"
"AC012003.1","MIR3176"
"AC012003.1","MIR324"
"AC012003.1","MIR3682"
"AC012003.1","MIR378J"
"AC012003.1","MIR4257"
"AC012003.1","MIR4477A"
"AC012003.1","MIR4477B"
"AC012003.1","MIR4537"
"AC012003.1","MIR4538"
"AC012003.1","MIR4539"
"AC012003.1","MIR4701"
"AC012003.1","MIR641"
"AC012003.1","MIR93"
"AC012003.1","MT-TK"
"AC012003.1","MT-TM"
"AC012003.1","RNA5SP283"
"AC012003.1","RNA5SP39"
"AC012003.1","RNU6-1053P"
"AC012003.1","RNU6-216P"
"AC012003.1","RNU6-312P"
"AC012003.1","RNU6-423P"
"AC012003.1","RP11-44K6.2"
"AC012003.1","SNORA75"
"AC012003.1","SNORD12B"
"AC012003.1","SNORD14A"
"AC012003.1","SNORD14E"
"AC012003.1","SNORD19"
"AC012003.1","SNORD62A"
"AC012003.1","SNORD62B"
"AC012003.1","SNORD78"
"AC012003.1","SNORD99"
"AC012003.1","SPRR2D"
"AC012003.1","TRBJ1-3"
"AC012003.1","TRBJ1-4"
"AC012003.1","TRBJ1-5"
"AC012003.1","TRBJ2-1"
"AC012003.1","TRBJ2-4"
"AC012003.1","TRBJ2-6"
"AC012181.1","RNU4-89P"
"AC012353.1","AC016821.1"
"AC012353.1","AC021613.1"
"AC012353.1","AC025918.1"
"AC012353.1","AC076972.1"
"AC012353.1","AC091042.1"
"AC012353.1","AC098848.1"
"AC012353.1","AC099539.1"
"AC012353.1","AC118282.2"
"AC012353.1","AC119751.2"
"AC012353.1","AC135584.1"
"AC012353.1","AC245028.1"
"AC012353.1","AC246787.1"
"AC012353.1","AC246787.3"
"AC012353.1","AC246787.4"
"AC012353.1","AC246787.5"
"AC012353.1","AL021918.2"
"AC012353.1","AL138898.1"
"AC012353.1","AL359753.1"
"AC012353.1","AL391380.1"
"AC012353.1","AL513327.1"
"AC012353.1","AL901608.1"
"AC012353.1","AL928742.1"
"AC012353.1","BX088702.1"
"AC012353.1","CR392039.1"
"AC012353.1","CTA-384D8.31"
"AC012353.1","CU463998.1"
"AC012353.1","IGHJ1"
"AC012353.1","IGHJ2P"
"AC012353.1","IGHJ2"
"AC012353.1","IGHJ3P"
"AC012353.1","IGHJ3"
"AC012353.1","IGHJ4"
"AC012353.1","IGHJ5"
"AC012353.1","IGHJ6"
"AC012353.1","IGHVII-31-1"
"AC012353.1","IGKJ1"
"AC012353.1","IGKJ2"
"AC012353.1","IGKJ3"
"AC012353.1","IGKJ5"
"AC012353.1","MIR23A"
"AC012353.1","MIR25"
"AC012353.1","MIR27B"
"AC012353.1","MIR3176"
"AC012353.1","MIR3687-1"
"AC012353.1","MIR3687-2"
"AC012353.1","MIR374B"
"AC012353.1","MIR378H"
"AC012353.1","MIR378J"
"AC012353.1","MIR4436A"
"AC012353.1","MIR4537"
"AC012353.1","MIR4538"
"AC012353.1","MIR4539"
"AC012353.1","MIR548X2"
"AC012353.1","MIR6832"
"AC012353.1","MIR7856"
"AC012353.1","RNA5SP298"
"AC012353.1","RNA5SP69"
"AC012353.1","RNU6-1053P"
"AC012353.1","RNU6-118P"
"AC012353.1","RNU6-190P"
"AC012353.1","RNU6-583P"
"AC012353.1","RNY1P11"
"AC012353.1","RP13-152O15.5"
"AC012353.1","SNORA71A"
"AC012353.1","SNORD12B"
"AC012353.1","SNORD14E"
"AC012353.1","SNORD56"
"AC012353.1","SNORD60"
"AC012353.1","SNORD6"
"AC012353.1","Z98750.1"
"AC012360.1","AL354720.1"
"AC012360.1","AL356137.1"
"AC012360.1","AL357515.1"
"AC012360.1","AP003550.1"
"AC012360.1","MIR3153"
"AC012360.1","MIR4449"
"AC012360.1","MIR4479"
"AC012360.1","MIR4516"
"AC012360.1","RNA5SP82"
"AC012360.1","RNU6-1262P"
"AC012360.1","RNU6-762P"
"AC012360.1","SNORD100"
"AC012360.1","SNORD104"
"AC012363.1","AC078993.1"
"AC012363.1","MIR7848"
"AC012363.1","RNU6-1278P"
"AC012363.1","TRBJ1-1"
"AC012363.1","TRBJ1-6"
"AC012363.1","TRBJ2-7"
"AC012671.1","MIR3174"
"AC012671.1","MIR568"
"AC013402.1","MIR1273E"
"AC013461.1","AHR"
"AC013461.1","CAMSAP2"
"AC013461.1","FNDC3A"
"AC013461.1","HECTD2"
"AC013461.1","LMAN1"
"AC013461.1","NAA25"
"AC013461.1","PALLD"
"AC013461.1","PTPRG"
"AC013461.1","RAB11FIP2"
"AC013461.1","SETD7"
"AC015883.1","AC015923.2"
"AC015883.1","AC018688.1"
"AC015883.1","AC021613.1"
"AC015883.1","AC022395.1"
"AC015883.1","AC025594.1"
"AC015883.1","AC025674.1"
"AC015883.1","AC025918.1"
"AC015883.1","AC073127.1"
"AC015883.1","AC091042.1"
"AC015883.1","AC092925.1"
"AC015883.1","AC099539.1"
"AC015883.1","AC099805.1"
"AC015883.1","AC103563.5"
"AC015883.1","AC104986.1"
"AC015883.1","AC108004.1"
"AC015883.1","AC118282.2"
"AC015883.1","AC119751.2"
"AC015883.1","AC244205.1"
"AC015883.1","AC244250.3"
"AC015883.1","AC245028.1"
"AC015883.1","AC246787.1"
"AC015883.1","AC246787.3"
"AC015883.1","AC246787.4"
"AC015883.1","AC246787.5"
"AC015883.1","AL021394.1"
"AC015883.1","AL022326.1"
"AC015883.1","AL031768.1"
"AC015883.1","AL136137.1"
"AC015883.1","AL136231.1"
"AC015883.1","AL138898.1"
"AC015883.1","AL161626.1"
"AC015883.1","AL162151.3"
"AC015883.1","AL358354.1"
"AC015883.1","AL359753.1"
"AC015883.1","AL359955.1"
"AC015883.1","AL391380.1"
"AC015883.1","AL442127.1"
"AC015883.1","AL589947.1"
"AC015883.1","AL590431.1"
"AC015883.1","AL591708.1"
"AC015883.1","AL713999.1"
"AC015883.1","AL901608.1"
"AC015883.1","AL928742.1"
"AC015883.1","AP000887.1"
"AC015883.1","AP002022.1"
"AC015883.1","ARMC2-AS1"
"AC015883.1","BX088702.1"
"AC015883.1","CR392039.1"
"AC015883.1","CU463998.1"
"AC015883.1","CU463998.2"
"AC015883.1","DEFB4A"
"AC015883.1","FO203515.1"
"AC015883.1","FP236383.7"
"AC015883.1","FP236383.8"
"AC015883.1","FP325318.1"
"AC015883.1","FP671120.2"
"AC015883.1","IGHD2-15"
"AC015883.1","IGHD3-16"
"AC015883.1","IGHJ1"
"AC015883.1","IGHJ2P"
"AC015883.1","IGHJ2"
"AC015883.1","IGHJ3P"
"AC015883.1","IGHJ3"
"AC015883.1","IGHJ4"
"AC015883.1","IGHJ5"
"AC015883.1","IGHJ6"
"AC015883.1","IGKJ1"
"AC015883.1","IGKJ3"
"AC015883.1","IGKJ4"
"AC015883.1","IGKJ5"
"AC015883.1","IGLJ1"
"AC015883.1","IGLJ6"
"AC015883.1","KLK6"
"AC015883.1","KLK8"
"AC015883.1","MIR1255B2"
"AC015883.1","MIR126"
"AC015883.1","MIR143"
"AC015883.1","MIR181B1"
"AC015883.1","MIR203A"
"AC015883.1","MIR23A"
"AC015883.1","MIR23B"
"AC015883.1","MIR24-2"
"AC015883.1","MIR25"
"AC015883.1","MIR27B"
"AC015883.1","MIR30C2"
"AC015883.1","MIR3164"
"AC015883.1","MIR3176"
"AC015883.1","MIR3197"
"AC015883.1","MIR324"
"AC015883.1","MIR3657"
"AC015883.1","MIR3682"
"AC015883.1","MIR3687-1"
"AC015883.1","MIR3687-2"
"AC015883.1","MIR374B"
"AC015883.1","MIR378G"
"AC015883.1","MIR378J"
"AC015883.1","MIR4257"
"AC015883.1","MIR4436A"
"AC015883.1","MIR4477A"
"AC015883.1","MIR4477B"
"AC015883.1","MIR4537"
"AC015883.1","MIR4538"
"AC015883.1","MIR4539"
"AC015883.1","MIR4701"
"AC015883.1","MIR491"
"AC015883.1","MIR503"
"AC015883.1","MIR616"
"AC015883.1","MIR641"
"AC015883.1","MIR642A"
"AC015883.1","MIR661"
"AC015883.1","MIR663B"
"AC015883.1","MIR6757"
"AC015883.1","MIR93"
"AC015883.1","MT-TK"
"AC015883.1","MT-TM"
"AC015883.1","PPBP"
"AC015883.1","RNA5SP108"
"AC015883.1","RNA5SP283"
"AC015883.1","RNA5SP298"
"AC015883.1","RNA5SP333"
"AC015883.1","RNA5SP334"
"AC015883.1","RNA5SP69"
"AC015883.1","RNU1-72P"
"AC015883.1","RNU6-1053P"
"AC015883.1","RNU6-1095P"
"AC015883.1","RNU6-1161P"
"AC015883.1","RNU6-118P"
"AC015883.1","RNU6-1206P"
"AC015883.1","RNU6-130P"
"AC015883.1","RNU6-199P"
"AC015883.1","RNU6-216P"
"AC015883.1","RNU6-277P"
"AC015883.1","RNU6-312P"
"AC015883.1","RNU6-341P"
"AC015883.1","RNU6-510P"
"AC015883.1","RNU6-548P"
"AC015883.1","RNU6-564P"
"AC015883.1","RNU6-638P"
"AC015883.1","RNY1P11"
"AC015883.1","RNY4P25"
"AC015883.1","RP11-345J4.6"
"AC015883.1","RP11-434C1.2"
"AC015883.1","RP11-44K6.2"
"AC015883.1","RP11-625L16.3"
"AC015883.1","RP11-87N24.3"
"AC015883.1","RPL39P3"
"AC015883.1","S100A7"
"AC015883.1","SAA2-SAA4"
"AC015883.1","SAA4"
"AC015883.1","SERPINB3"
"AC015883.1","SERPINB4"
"AC015883.1","SLCO1B3"
"AC015883.1","SNORA14"
"AC015883.1","SNORA26"
"AC015883.1","SNORA63"
"AC015883.1","SNORD12B"
"AC015883.1","SNORD14A"
"AC015883.1","SNORD14E"
"AC015883.1","SNORD19"
"AC015883.1","SNORD60"
"AC015883.1","SNORD67"
"AC015883.1","SNORD6"
"AC015883.1","SNORD78"
"AC015883.1","SNORD89"
"AC015883.1","SNORD99"
"AC015883.1","SPRR1A"
"AC015883.1","SPRR1B"
"AC015883.1","SPRR2A"
"AC015883.1","SPRR2D"
"AC015883.1","SPRR3"
"AC015883.1","TRBJ1-4"
"AC015883.1","TRBJ1-5"
"AC015883.1","TRBJ2-2"
"AC015883.1","TRBJ2-6"
"AC015883.1","Y"
"AC015883.1","Z98750.1"
"AC015883.1","snoMe28S-Am2634"
"AC015923.2","AC018688.1"
"AC015923.2","AC021613.1"
"AC015923.2","AC022395.1"
"AC015923.2","AC025594.1"
"AC015923.2","AC025674.1"
"AC015923.2","AC025918.1"
"AC015923.2","AC073127.1"
"AC015923.2","AC091042.1"
"AC015923.2","AC092925.1"
"AC015923.2","AC099539.1"
"AC015923.2","AC099805.1"
